population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
3027,2907.1687,.02865516,2475.2161,.97134483,86379.422,85141.813,1006177.5,11.648347,.86379421,.0029121852,.029071685,73,1,4,2006
3073,2863.6511,.028232275,2368.8064,.97176772,83904.203,82719.797,921035.69,10.977229,.83904201,.0031990854,.02863651,74,1,4,2006
2842,3729.7678,.036614854,2985.4067,.96338516,81535.398,80042.695,838315.94,10.281619,.81535399,.0044945856,.037297677,75,1,4,2006
2895,4179.6201,.04094062,3215.8855,.95905936,78549.992,76942.047,758273.19,9.6533833,.78549993,.0054184385,.041796204,76,1,4,2006
2681,5221.9321,.050890584,3833.7969,.94910944,75334.109,73417.211,681331.19,9.0441265,.75334108,.0071238959,.05221932,77,1,4,2006
2603,4763.7344,.046529084,3326.844,.95347095,71500.313,69836.891,607913.94,8.5022554,.71500313,.0067792316,.047637343,78,1,4,2006
2384,6166.1074,.059816886,4077.9246,.9401831,68173.469,66134.508,538077.06,7.8927636,.68173468,.0088479752,.061661072,79,1,4,2006
2337,8130.0815,.078125,5007.4644,.921875,64095.543,61591.813,471942.56,7.3631105,.64095545,.011523756,.081300817,80,1,4,2006
2205,7709.7505,.074235804,4386.4512,.9257642,59088.078,56894.852,410350.75,6.9447298,.59088075,.010603837,.077097505,81,1,4,2006
2014,9731.877,.092803031,5076.4766,.907197,54701.625,52163.387,353455.91,6.461525,.54701626,.012578974,.097318769,82,1,4,2006
1942,7518.0225,.072456576,3595.6685,.9275434,49625.148,47827.313,301292.5,6.0713673,.49625149,.0089886654,.075180233,83,1,4,2006
1661,12642.986,.1189128,5473.4946,.88108718,46029.48,43292.734,253465.19,5.5065837,.46029481,.013597446,.12642987,84,1,4,2006
1597,12648.717,.11896349,4824.6812,.88103652,40555.984,38143.645,210172.45,5.1822796,.40555984,.011631393,.12648717,85,1,4,2006
1419,13953.488,.13043478,4660.605,.86956525,35731.305,33401.004,172028.81,4.8145123,.35731304,.010702633,.13953489,86,1,4,2006
1027,14410.905,.13442326,4176.6245,.86557674,31070.699,28982.387,138627.81,4.4616895,.310707,.0089450004,.14410906,87,1,4,2006
847,18654.072,.17062634,4588.8374,.82937366,26894.074,24599.656,109645.42,4.0769362,.26894075,.0090221884,.18654072,88,1,4,2006
664,18072.289,.16574585,3697.0005,.83425415,22305.236,20456.736,85045.766,3.8128161,.22305237,.0064069023,.18072289,89,1,4,2006
557,21543.986,.19448946,3619.106,.80551052,18608.236,16798.684,64589.031,3.4709916,.18608236,.0054813428,.21543986,90,1,4,2006
406,29064.039,.25376344,3803.6934,.74623656,14989.131,13087.284,47790.348,3.1883335,.1498913,.0048468141,.29064038,91,1,4,2006
330,26969.697,.2376502,2658.2214,.76234978,11185.438,9856.3271,34703.063,3.1025217,.11185437,.0026407563,.26969698,92,1,4,2006
233,32188.842,.27726433,2364.2927,.72273564,8527.2158,7345.0693,24846.734,2.9138155,.085272156,.0018441676,.32188842,93,1,4,2006
168,30952.381,.26804122,1651.9174,.73195875,6162.9229,5336.9644,17501.666,2.8398321,.061629228,.00095532142,.30952379,94,1,4,2006
114,33333.332,.28571427,1288.8586,.71428573,4511.0054,3866.5762,12164.701,2.696672,.045110054,.00055517763,.33333331,95,1,4,2006
77,42857.145,.35294119,1137.2283,.64705884,3222.1467,2653.5327,8298.125,2.5753405,.032221466,.00035462464,.42857143,96,1,4,2006
