population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
37,16216.216,.14999999,6252.2124,.85000002,41681.418,38555.313,205023.16,4.9188142,.41681418,.015197885,.16216215,87,1,1,3,2006
36,16666.666,.15384614,5450.647,.84615386,35429.207,32703.883,166467.84,4.6986051,.35429206,.012469401,.16666666,88,1,1,3,2006
14,14285.714,.13333333,3997.1411,.86666667,29978.561,27979.99,133763.97,4.4619875,.29978561,.0083905673,.14285713,89,1,1,3,2006
15,26666.666,.23529412,6113.2754,.7647059,25981.42,22924.781,105783.98,4.0715241,.2598142,.011756488,.26666668,90,1,1,3,2006
13,0,0,0,1,19868.145,19868.145,82859.195,4.1704545,.19868144,0,0,91,1,1,3,2006
8,0,0,0,1,19868.145,19868.145,62991.051,3.1704547,.19868144,0,0,92,1,1,3,2006
7,28571.428,.25,4967.0361,.75,19868.145,17384.627,43122.906,2.1704547,.19868144,.0079078758,.2857143,93,1,1,3,2006
5,20000,.18181819,2709.2925,.81818181,14901.108,13546.462,25738.277,1.7272726,.14901109,.0034355668,.2,94,1,1,3,2006
2,0,0,0,1,12191.816,12191.816,12191.816,1,.12191816,0,0,95,1,1,3,2006
1,0,1,12191.816,0,12191.816,,,,.12191816,.013051842,,100,1,1,3,2006
335,2388.0598,.023816103,2337.635,.97618389,100000,97888.461,1588932.9,15.889329,1,0,.023438483,65,1,1,,2006
376,2127.6597,.021083703,2059.0845,.97891629,97662.367,96488.688,1491044.4,15.267338,.97662365,.00047008673,.021276597,66,1,1,,2006
396,2777.7778,.027434843,2622.8611,.97256517,95603.281,94160.711,1394555.8,14.586903,.95603281,.0011024954,.02777778,67,1,1,,2006
368,2717.3914,.026831232,2494.7793,.97316879,92980.422,91658.188,1300395,13.985686,.92980421,.0016283011,.027173914,68,1,1,,2006
330,3030.303,.029850746,2701.0637,.97014928,90485.641,89135.109,1208736.8,13.358327,.90485638,.0023253812,.030303027,69,1,1,,2006
317,2523.6594,.024922119,2187.7778,.97507787,87784.578,86690.688,1119601.6,12.753967,.87784576,.0023460104,.025236595,70,1,1,,2006
310,2580.6453,.025477707,2180.8101,.97452229,85596.797,84506.391,1032911,12.067169,.855968,.0026886507,.025806451,71,1,1,,2006
403,3970.2234,.03892944,3247.3376,.96107054,83415.984,81792.313,948404.63,11.369579,.83415985,.0044922759,.039702233,72,1,1,,2006
356,3651.6853,.03586207,2875.0137,.96413791,80168.648,78731.141,866612.31,10.809866,.80168647,.0045708483,.036516856,73,1,1,,2006
349,6017.1919,.058414463,4515.0659,.94158554,77293.633,75036.102,787881.13,10.193351,.77293634,.007924201,.060171917,74,1,1,,2006
312,5448.7178,.053042121,3860.3298,.94695789,72778.57,70848.406,712845.06,9.7947111,.72778571,.0076478412,.05448718,75,1,1,,2006
347,4034.582,.039548021,2725.5801,.96045196,68918.242,67555.453,641996.63,9.3153362,.6891824,.0058384654,.040345818,76,1,1,,2006
301,5980.0664,.058064517,3843.4451,.94193548,66192.664,64270.941,574441.19,8.6783209,.66192663,.0086008525,.059800666,77,1,1,,2006
256,6640.625,.06427221,4007.322,.93572778,62349.219,60345.559,510170.25,8.1824646,.62349218,.0094071757,.06640625,78,1,1,,2006
259,7722.0078,.074349441,4337.6875,.92565054,58341.898,56173.055,449824.69,7.7101483,.58341897,.01054237,.077220075,79,1,1,,2006
248,6048.3872,.058708414,3170.5017,.94129157,54004.211,52418.961,393651.63,7.2892766,.5400421,.0078754192,.060483873,80,1,1,,2006
361,9418.2822,.08994709,4572.3442,.9100529,50833.711,48547.539,341232.69,6.7127242,.50833708,.011427682,.094182819,81,1,1,,2006
345,8985.5068,.085991673,3978.0923,.91400832,46261.367,44272.32,292685.13,6.3267722,.46261367,.0098896278,.089855067,82,1,1,,2006
285,10175.438,.096828043,4094.2065,.90317196,42283.273,40236.172,248412.81,5.8749666,.42283273,.0099917147,.10175438,83,1,1,,2006
256,14453.125,.13479052,5147.5244,.86520946,38189.066,35615.305,208176.64,5.4512105,.38189065,.01215074,.14453125,84,1,1,,2006
221,9502.2627,.090712748,2997.2891,.90928727,33041.543,31542.898,172561.34,5.2225571,.33041543,.0066312347,.095022626,85,1,1,,2006
169,16568.047,.15300547,4596.9351,.84699452,30044.254,27745.787,141018.44,4.6936908,.30044255,.0096616922,.16568047,86,1,1,,2006
157,10828.025,.10271903,2613.9238,.89728099,25447.318,24140.355,113272.66,4.451261,.25447318,.0049590468,.10828025,87,1,1,,2006
91,15384.615,.14285713,3261.9133,.85714287,22833.395,21202.438,89132.305,3.903594,.22833395,.0057474119,.15384614,88,1,1,,2006
