population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
808,14975.247,.13932066,4704.5654,.86067933,33767.895,31415.611,148171.92,4.3879528,.33767894,.010521848,.14975247,87,1,2,2,2006
679,15611.193,.14480874,4208.624,.85519123,29063.328,26959.016,116756.31,4.0173068,.29063329,.0086767338,.15611193,88,1,2,2,2006
512,20312.5,.18439716,4583.1367,.81560284,24854.703,22563.135,89797.297,3.6128895,.24854703,.0085599888,.203125,89,1,2,2,2006
384,19531.25,.17793594,3607.0403,.82206404,20271.566,18468.047,67234.164,3.3166733,.20271567,.0058297715,.1953125,90,1,2,2,2006
313,19488.818,.17758369,2959.3479,.82241631,16664.525,15184.852,48766.117,2.926343,.16664526,.0041097831,.19488817,91,1,2,2,2006
224,29464.285,.25680932,3519.6174,.74319065,13705.178,11945.369,33581.266,2.4502611,.13705178,.0041626017,.29464284,92,1,2,2,2006
188,18617.021,.17031631,1734.7671,.82968366,10185.561,9318.1768,21635.896,2.1241734,.10185561,.001586983,.18617022,93,1,2,2,2006
102,38235.293,.32098764,2712.6001,.67901236,8450.793,7094.4932,12317.72,1.4575815,.084507927,.0020986393,.38235292,94,1,2,2,2006
71,19718.311,.17948718,1029.9321,.82051283,5738.1929,5223.2266,5223.2266,.91025639,.057381928,.00055708247,.19718312,95,1,2,2,2006
0,,,,,4708.2607,,0,,.047082607,,,96,1,2,2,2006
1,0,1,,0,,,,,,,,98,1,2,2,2006
2189,456.82959,.0045659305,454.98029,.99543405,100000,99595.188,1953162.6,19.531626,1,0,.0045521515,65,1,2,3,2006
2015,843.67249,.0084062284,836.79822,.99159378,99545.023,99068.047,1853567.4,18.620392,.99545026,.000037898939,.0084367245,66,1,2,3,2006
1931,725.01294,.0072265523,713.32019,.99277347,98708.227,98315.898,1754499.4,17.774601,.98708224,.000090954658,.0072501297,67,1,2,3,2006
1811,1159.5803,.011532948,1130.1702,.98846704,97994.906,97395.914,1656183.5,16.900709,.97994906,.00022206604,.011595803,68,1,2,3,2006
1662,1143.2009,.011367035,1101.0648,.98863298,96864.734,96314.203,1558787.5,16.092415,.96864736,.00033438957,.011432009,69,1,2,3,2006
1548,1421.1886,.01411161,1351.3796,.98588836,95763.672,95087.984,1462473.4,15.271693,.95763671,.0005482363,.014211887,70,1,2,3,2006
1375,1454.5454,.014440433,1363.3544,.98555958,94412.289,93730.609,1367385.4,14.48313,.94412291,.0007192354,.014545455,71,1,2,3,2006
1245,1686.7469,.016726403,1556.374,.98327363,93048.938,92270.75,1273654.8,13.688009,.93048936,.0010066457,.016867468,72,1,2,3,2006
1205,2157.6763,.021346468,1953.0431,.97865355,91492.563,90516.039,1181384,12.91235,.91492563,.0015201847,.021576762,73,1,2,3,2006
1200,2500,.024691358,2210.8523,.97530866,89539.516,88434.086,1090868,12.18309,.89539516,.0020707431,.025,74,1,2,3,2006
1118,2415.0269,.023862131,2083.8479,.97613788,87328.664,86286.742,1002433.9,11.478865,.87328666,.0023059251,.024150267,75,1,2,3,2006
1067,2811.6213,.027726432,2363.5344,.97227359,85244.813,84063.047,916147.13,10.747248,.85244811,.0029728615,.028116213,76,1,2,3,2006
957,3657.2622,.035915855,2976.7522,.96408415,82881.281,81392.906,832084.06,10.039469,.82881284,.004223479,.036572624,77,1,2,3,2006
904,4867.2568,.047516201,3796.7598,.95248377,79904.531,78006.148,750691.19,9.3948517,.79904532,.0060965293,.048672568,78,1,2,3,2006
795,3647.7988,.035824586,2726.5295,.9641754,76107.773,74744.508,672685,8.8385849,.76107776,.0049578776,.03647799,79,1,2,3,2006
770,5974.0259,.058007564,4256.667,.94199246,73381.242,71252.906,597940.5,8.1484108,.73381245,.0083146226,.059740257,80,1,2,3,2006
748,6283.4224,.060920283,4211.0889,.9390797,69124.578,67019.031,526687.63,7.6193972,.69124579,.008987519,.062834226,81,1,2,3,2006
632,5696.2026,.055384617,3595.2087,.94461536,64913.488,63115.883,459668.56,7.0812488,.64913487,.0081884041,.056962028,82,1,2,3,2006
548,8759.124,.083916083,5145.5898,.91608393,61318.281,58745.484,396552.69,6.4671202,.61318278,.012204806,.087591238,83,1,2,3,2006
480,9583.333,.091451287,5137.0649,.90854871,56172.691,53604.16,337807.19,6.0137262,.56172693,.012646929,.095833331,84,1,2,3,2006
441,11337.868,.10729613,5475.9253,.89270389,51035.625,48297.664,284203.03,5.5687184,.51035625,.013683939,.11337868,85,1,2,3,2006
395,12911.393,.12128419,5525.6709,.87871581,45559.699,42796.863,235905.38,5.1779399,.45559698,.013705232,.12911393,86,1,2,3,2006
312,13782.052,.12893553,5161.8086,.87106448,40034.027,37453.125,193108.52,4.8236094,.40034026,.012391847,.13782051,87,1,2,3,2006
236,16949.152,.15625,5448.7842,.84375,34872.219,32147.826,155655.39,4.463593,.34872219,.012375007,.16949153,88,1,2,3,2006
225,12000,.11320755,3330.9548,.88679242,29423.434,27757.957,123507.56,4.1975918,.29423434,.0069170771,.12,89,1,2,3,2006
129,23255.814,.20833334,5435.9331,.79166663,26092.479,23374.512,95749.602,3.6696246,.26092479,.010482819,.23255815,90,1,2,3,2006
93,24731.184,.22009569,4546.4165,.77990431,20656.545,18383.336,72375.094,3.5037367,.20656545,.007451403,.24731182,91,1,2,3,2006
81,20987.654,.18994413,3060.0244,.81005585,16110.129,14580.117,53991.758,3.3514168,.16110128,.0041355514,.20987654,92,1,2,3,2006
59,23728.814,.21212122,2768.2041,.78787875,13050.104,11666.002,39411.641,3.020025,.13050105,.0031410956,.23728815,93,1,2,3,2006
45,37777.777,.31775701,3267.146,.68224299,10281.9,8648.3271,27745.639,2.6984932,.102819,.0030138525,.37777779,94,1,2,3,2006
34,5882.353,.057142857,400.84311,.94285715,7014.7544,6814.333,19097.311,2.7224488,.070147544,.0002614574,.05882353,95,1,2,3,2006
2,0,0,0,1,6613.9111,6613.9111,12282.979,1.8571429,.066139109,0,0,96,1,2,3,2006
3,33333.332,.28571427,1889.6888,.71428573,6613.9111,5669.0669,5669.0669,.85714287,.066139109,.001167161,.33333331,97,1,2,3,2006
0,,1,4724.2222,0,4724.2222,,,,.04724222,.0021263908,,99,1,2,3,2006
87,2298.8506,.022928733,2252.1182,.97707129,100000,97967.141,1547546.9,15.475469,1,0,.022578847,65,1,2,,2006
100,2000,.019829467,1938.2885,.98017055,97747.883,96643.055,1449579.8,14.829782,.9774788,.00042669466,.020000001,66,1,2,,2006
131,763.35876,.0076074554,728.86719,.99239254,95809.594,95408.719,1352936.6,14.121098,.95809591,.00029262662,.0076335878,67,1,2,,2006
111,900.90088,.0089710234,852.97144,.99102896,95080.727,94628.648,1257527.9,13.225897,.95080727,.00039895863,.0090090092,68,1,2,,2006
97,4123.7114,.04040404,3807.1821,.95959598,94227.758,92324.164,1162899.3,12.341366,.94227755,.002070748,.041237112,69,1,2,,2006
102,2941.1765,.028985508,2620.8865,.9710145,90420.578,89110.133,1070575.1,11.83995,.9042058,.0022701507,.029411767,70,1,2,,2006
88,5681.8184,.055248622,4850.812,.94475138,87799.695,85374.289,981465,11.178455,.87799698,.0051961066,.056818184,71,1,2,,2006
136,735.29413,.0073260074,607.68414,.99267399,82948.883,82645.039,896090.69,10.802926,.82948881,.00085949095,.0073529412,72,1,2,,2006
93,3225.8064,.03174603,2614.0061,.96825397,82341.195,81034.195,813445.63,9.8789635,.82341194,.0038008881,.032258064,73,1,2,,2006
107,9345.7939,.089285709,7118.4985,.91071427,79727.188,76167.938,732411.44,9.18647,.79727185,.01150559,.093457937,74,1,2,,2006
102,3921.5686,.03846154,2792.6418,.96153843,72608.688,71212.367,656243.5,9.038085,.72608685,.0055541382,.039215688,75,1,2,,2006
100,5000,.048780486,3405.6606,.9512195,69816.047,68113.219,585031.13,8.3796082,.69816047,.0071768314,.049999997,76,1,2,,2006
78,10256.41,.097560972,6479.0615,.902439,66410.383,63170.852,516917.94,7.7836914,.66410381,.014452838,.1025641,77,1,2,,2006
77,11688.312,.11042944,6618.1821,.88957053,59931.32,56622.23,453747.06,7.5711174,.5993132,.015892697,.11688311,78,1,2,,2006
70,8571.4287,.08219178,4381.9019,.91780823,53313.137,51122.188,397124.84,7.4489117,.53313136,.010906654,.085714288,79,1,2,,2006
83,4819.2773,.047058824,2302.6465,.95294118,48931.234,47779.91,346002.66,7.0712023,.48931235,.0057539856,.048192773,80,1,2,,2006
139,5755.3955,.055944055,2608.5923,.94405591,46628.586,45324.289,298222.75,6.3957067,.46628585,.0064918301,.057553958,81,1,2,,2006
142,7042.2534,.068027213,2994.5574,.9319728,44019.992,42522.715,252898.45,5.7450819,.44019991,.0073793065,.070422538,82,1,2,,2006
114,12280.702,.11570248,4746.7446,.88429749,41025.434,38652.063,210375.73,5.1279345,.41025433,.011484545,.12280703,83,1,2,,2006
99,15151.516,.14084508,5109.6743,.85915494,36278.688,33723.852,171723.67,4.733459,.36278689,.011812166,.15151516,84,1,2,,2006
99,6060.606,.05882353,1833.4714,.94117647,31169.014,30252.277,137999.83,4.4274688,.31169012,.0039335182,.060606062,85,1,2,,2006
70,20000,.18181819,5333.7354,.81818181,29335.543,26668.676,107747.55,3.6729352,.29335544,.011056728,.20000002,86,1,2,,2006
67,16417.91,.15172413,3641.6536,.8482759,24001.809,22180.982,81078.875,3.378032,.24001808,.0066427183,.1641791,87,1,2,,2006
33,24242.424,.21621621,4402.1953,.78378379,20360.154,18159.057,58897.891,2.8928018,.20360154,.0071380693,.24242423,88,1,2,,2006
36,33333.332,.28571427,4559.4165,.71428573,15957.959,13678.251,40738.836,2.5528851,.15957959,.0061148135,.33333331,89,1,2,,2006
29,31034.482,.2686567,3062.2949,.73134327,11398.543,9867.3955,27060.584,2.3740389,.11398543,.0030926957,.31034482,90,1,2,,2006
31,16129.032,.14925373,1244.2161,.85074627,8336.248,7714.1401,17193.188,2.0624611,.083362482,.00095074507,.16129032,91,1,2,,2006
13,53846.152,.42424241,3008.7407,.57575762,7092.0322,5587.6621,9479.0479,1.3365771,.070920326,.0019824784,.53846151,92,1,2,,2006
17,35294.117,.29999998,1224.9874,.70000005,4083.2915,3470.7979,3891.3855,.95300215,.040832914,.0004797735,.35294116,93,1,2,,2006
15,33333.332,.28571427,816.65826,.71428573,2858.3042,2449.9751,420.58762,.14714585,.028583042,.00022675376,.33333328,94,1,2,,2006
7,642857.13,1.5254238,3114.3752,-.52542377,2041.646,484.45837,-2029.3875,-.99399573,.020416459,.00062286342,6.4285712,95,1,2,,2006
199,41206.031,.34166667,-366.51584,.6583333,-1072.7292,-889.47131,-2513.8459,2.3434114,-.010727293,.000039738996,.41206032,96,1,2,,2006
119,41176.469,.34146342,-241.14603,.65853655,-706.21338,-585.64038,-1624.3745,2.3001187,-.0070621339,.000017150325,.41176468,97,1,2,,2006
73,41095.891,.34090909,-158.54568,.65909088,-465.06735,-385.79449,-1038.7341,2.2335134,-.0046506734,7.4077334e-06,.41095889,98,1,2,,2006
41,31707.316,.2736842,-83.890137,.7263158,-306.52167,-264.5766,-652.9397,2.1301584,-.0030652166,2.5792963e-06,.31707317,99,1,2,,2006
18,50000,.40000001,-89.052612,.60000002,-222.63153,-178.10522,-388.36307,1.7444208,-.0022263152,1.9870056e-06,.5,100,1,2,,2006
19,42105.262,.34782606,-46.462231,.65217394,-133.57892,-110.3478,-210.25784,1.5740346,-.0013357892,6.2146648e-07,.4210526,101,1,2,,2006
4,75000,.54545456,-47.518192,.45454544,-87.116684,-63.35759,-99.910042,1.1468531,-.00087116682,4.1432335e-07,.75,102,1,2,,2006
5,100000,.66666669,-26.398994,.33333331,-39.598492,-26.398994,-36.552452,.92307687,-.00039598491,1.0457743e-07,1,103,1,2,,2006
5,60000,.46153846,-6.0920758,.53846157,-13.199497,-10.15346,-10.15346,.76923078,-.00013199497,8.0422939e-09,.60000002,104,1,2,,2006
0,,1,-7.1074214,0,-7.1074214,,,,-.000071074217,5.0519033e-09,,106,1,2,,2006
3615,608.57538,.0060815569,605.29401,.99391842,100000,99460.813,1772093.8,17.720938,1,0,.0060570976,65,1,3,1,2006
3743,961.79535,.0095783398,952.03625,.99042165,99394.703,98852.039,1672632.9,16.82819,.99394703,.000057277666,.0096179536,66,1,3,1,2006
3876,1367.389,.013590266,1337.8619,.98640972,98442.664,97706.844,1573780.9,15.986776,.98442662,.00020510564,.013673889,67,1,3,1,2006
3709,1590.7252,.015789205,1533.2076,.98421079,97104.805,96292.203,1476074,15.200834,.97104806,.00043104184,.01590725,68,1,3,1,2006
3702,1701.7828,.016874246,1612.6986,.98312575,95571.594,94765.242,1379781.9,14.437155,.95571595,.00068254193,.017017828,69,1,3,1,2006
3628,1957.0011,.019380374,1820.9586,.98061961,93958.898,93048.422,1285016.6,13.67637,.93958896,.0010336041,.019570012,70,1,3,1,2006
3514,2447.3535,.024177678,2227.6814,.97582233,92137.938,91024.094,1191968.1,12.936779,.92137939,.0016137193,.024473535,71,1,3,1,2006
3475,2532.374,.025007103,2248.395,.97499287,89910.258,88786.063,1100944.1,12.244923,.89910257,.0020396796,.025323739,72,1,3,1,2006
3355,3010.4321,.029657906,2599.8672,.9703421,87661.859,86361.922,1012158,11.546162,.87661856,.0028119762,.030104322,73,1,3,1,2006
3425,3007.2993,.0296275,2520.1741,.9703725,85061.992,83801.906,925796.06,10.88378,.85061991,.0032022763,.030072993,74,1,3,1,2006
3432,3904.429,.038296655,3161.0757,.96170336,82541.82,80961.281,841994.19,10.200819,.82541817,.0045552049,.039044287,75,1,3,1,2006
3340,4011.9761,.039330788,3122.1072,.96066922,79380.742,77819.688,761032.88,9.587122,.79380745,.0051101772,.04011976,76,1,3,1,2006
3302,4633.5557,.045286372,3453.4768,.95471364,76258.633,74531.891,683213.19,8.9591589,.76258636,.0062524648,.046335556,77,1,3,1,2006
3249,5293.9365,.051574212,3754.8687,.94842577,72805.156,70927.719,608681.31,8.3604145,.72805154,.0074343574,.052939367,78,1,3,1,2006
3016,5901.8569,.057326894,3958.4387,.94267309,69050.289,67071.07,537753.63,7.7878547,.69050288,.0084595261,.059018571,79,1,3,1,2006
2888,7513.8506,.072417825,4713.8105,.92758214,65091.852,62734.945,470682.53,7.2310514,.65091854,.010710889,.075138509,80,1,3,1,2006
2749,7129.8652,.068844393,4156.6895,.93115562,60378.039,58299.695,407947.59,6.756556,.60378039,.0099440329,.071298651,81,1,3,1,2006
2555,9001.957,.086142324,4843.0381,.9138577,56221.352,53799.832,349647.88,6.2191296,.56221354,.011920144,.090019576,82,1,3,1,2006
2493,9466.5059,.090386823,4643.9224,.90961319,51378.313,49056.352,295848.06,5.7582283,.5137831,.011600983,.094665058,83,1,3,1,2006
2209,12222.726,.11518772,5383.228,.8848123,46734.391,44042.777,246791.7,5.2807302,.4673439,.013400662,.12222727,84,1,3,1,2006
2108,13235.294,.12413793,5133.248,.87586206,41351.164,38784.539,202748.92,4.9031005,.41351163,.012449141,.13235295,85,1,3,1,2006
1939,14801.444,.13781513,4991.3765,.86218488,36217.914,33722.227,163964.39,4.5271626,.36217913,.01153035,.14801444,86,1,3,1,2006
1340,17313.434,.15934066,4975.6572,.84065932,31226.537,28738.709,130242.16,4.1708808,.31226537,.010685507,.17313434,87,1,3,1,2006
1097,18687.328,.17090453,4486.394,.82909548,26250.879,24007.682,101503.45,3.8666687,.26250878,.0086855656,.18687327,88,1,3,1,2006
994,19919.518,.18115279,3942.697,.81884718,21764.484,19793.137,77495.773,3.560653,.21764484,.0067134495,.19919516,89,1,3,1,2006
758,25065.963,.22274326,3969.6829,.77725673,17821.787,15836.945,57702.633,3.2377579,.17821787,.0058138492,.25065961,90,1,3,1,2006
604,25000,.22222222,3078.2454,.77777779,13852.104,12312.981,41865.688,3.0223341,.13852105,.0036733616,.25,91,1,3,1,2006
499,24849.699,.22103387,2381.3879,.77896613,10773.859,9583.165,29552.707,2.743001,.10773859,.0022892517,.24849701,92,1,3,1,2006
366,32786.887,.28169015,2364.0767,.71830988,8392.4717,7210.4336,19969.541,2.3794589,.083924718,.0018175343,.32786888,93,1,3,1,2006
247,31174.09,.26970229,1625.8719,.73029768,6028.395,5215.459,12759.107,2.1165016,.060283951,.00092105317,.31174091,94,1,3,1,2006
161,21118.012,.19101124,840.93134,.80898875,4402.5229,3982.0574,7543.6489,1.7134832,.044025231,.00035392286,.21118012,95,1,3,1,2006
1,100000,1,3561.5916,0,3561.5916,3561.5916,3561.5916,1,.035615917,.001223315,,97,1,3,1,2006
5649,389.44946,.0038927754,388.10535,.99610722,100000,99654.867,1861629,18.616289,1,0,.0038827623,65,1,3,2,2006
5256,1122.5266,.011171344,1112.7987,.98882866,99611.898,98977.602,1761974.1,17.688391,.99611896,.000043020518,.011225265,66,1,3,2,2006
4799,1021.0461,.010163762,1001.1214,.98983622,98499.102,97948.484,1662996.5,16.883368,.98499101,.00014800295,.010210461,67,1,3,2,2006
4453,965.64111,.0096127838,937.22699,.9903872,97497.977,97001.25,1565048.1,16.052109,.97497976,.00022862929,.0096564116,68,1,3,2,2006
4178,1244.6146,.012369172,1194.3765,.98763084,96560.75,95963.563,1468046.9,15.20335,.96560752,.00039664807,.012446146,69,1,3,2,2006
3775,1721.8542,.017071569,1628.0537,.98292845,95366.375,94552.352,1372083.3,14.387495,.95366377,.0007194237,.017218543,70,1,3,2,2006
3552,2055.1802,.020342762,1906.8964,.97965723,93738.32,92784.875,1277530.9,13.628694,.93738317,.001119271,.020551803,71,1,3,2,2006
3189,2038.2565,.020176936,1852.8767,.97982305,91831.422,90904.984,1184746,12.901314,.91831422,.0013899024,.020382565,72,1,3,2,2006
2967,2527.8059,.024962557,2246.0947,.97503746,89978.547,88855.5,1093841,12.156687,.89978546,.0020253391,.025278062,73,1,3,2,2006
2892,2869.9861,.028293846,2482.2886,.97170615,87732.453,86491.313,1004985.6,11.455117,.87732452,.0026715929,.028699862,74,1,3,2,2006
2740,3540.146,.034785729,2965.489,.96521425,85250.164,83767.422,918494.25,10.774105,.85250163,.0037288831,.03540146,75,1,3,2,2006
2616,3746.1775,.036772985,3025.853,.96322703,82284.672,80771.742,834726.81,10.144378,.82284671,.0044107861,.037461776,76,1,3,2,2006
2415,4596.2734,.044930179,3561.113,.95506984,79258.82,77478.266,753955.06,9.5125694,.79258817,.0058541903,.045962736,77,1,3,2,2006
2279,5309.3462,.051720452,3915.1199,.94827956,75697.711,73740.148,676476.81,8.9365559,.75697708,.0072023631,.053093463,78,1,3,2,2006
2139,5843.8521,.056779467,4075.7773,.94322056,71782.594,69744.703,602736.69,8.396697,.71782595,.0082555627,.058438521,79,1,3,2,2006
2015,6352.3574,.061568063,4168.5771,.93843192,67706.813,65622.523,532991.94,7.8720579,.67706811,.0091144638,.063523576,80,1,3,2,2006
1962,7492.355,.072218128,4588.6123,.92778188,63538.234,61243.93,467369.44,7.3557196,.63538235,.010630513,.074923545,81,1,3,2,2006
1782,6621.7734,.064095601,3778.4114,.93590438,58949.621,57060.414,406125.5,6.8893657,.5894962,.0091433935,.066217735,82,1,3,2,2006
1714,7351.2251,.070906021,3911.9709,.92909396,55171.211,53215.227,349065.09,6.3269429,.5517121,.0096753156,.073512249,83,1,3,2,2006
1407,10518.834,.099932477,5122.4624,.90006751,51259.238,48698.008,295849.88,5.7716403,.51259238,.012798034,.10518834,84,1,3,2,2006
1309,13368.984,.12531328,5781.5508,.87468672,46136.777,43246,247151.86,5.3569379,.46136779,.014367592,.13368984,85,1,3,2,2006
1229,10089.504,.096049577,3876.1025,.90395045,40355.227,38417.176,203905.86,5.0527744,.40355226,.0093296943,.10089504,86,1,3,2,2006
828,12801.933,.12031782,4389.0889,.87968218,36479.125,34284.582,165488.69,4.536531,.36479124,.010170335,.12801932,87,1,3,2,2006
669,14499.253,.13519163,4338.3042,.86480838,32090.035,29920.883,131204.09,4.088624,.32090035,.0094541768,.14499252,88,1,3,2,2006
537,19180.633,.17502123,4857.1421,.82497877,27751.73,25323.16,101283.22,3.6496181,.27751732,.0097386409,.19180632,89,1,3,2,2006
382,21989.529,.19811322,4535.7207,.8018868,22894.588,20626.727,75960.055,3.317817,.22894588,.0080068922,.21989532,90,1,3,2,2006
306,19607.844,.17857143,3278.3691,.82142854,18358.867,16719.684,55333.328,3.0139837,.18358867,.0049137464,.19607843,91,1,3,2,2006
257,21400.777,.19332162,2915.3862,.80667841,15080.498,13622.805,38613.645,2.5605021,.15080498,.0037335264,.21400778,92,1,3,2,2006
162,30864.197,.26737967,3252.7034,.73262036,12165.111,10538.76,24990.842,2.0543044,.12165111,.0034755827,.30864194,93,1,3,2,2006
117,22222.223,.2,1782.4817,.80000001,8912.4082,8021.1675,14452.082,1.6215687,.089124084,.0014470362,.22222222,94,1,3,2,2006
69,21739.131,.19607843,1398.0249,.80392158,7129.9268,6430.9141,6430.9141,.90196073,.07129927,.00092571176,.21739131,95,1,3,2,2006
1,0,1,5731.9019,0,5731.9019,,,,.057319019,.00309715,,100,1,3,2,2006
2223,224.92128,.0022486392,224.47285,.99775136,100000,99800.633,2032910,20.3291,1,0,.0022453,65,1,3,3,2006
1926,934.57947,.0093083875,928.74927,.9906916,99775.523,99246.133,1933109.4,19.374586,.99775523,.00002080149,.009345795,66,1,3,3,2006
2026,937.80847,.0093386741,923.09778,.99066132,98846.773,98339.07,1833863.3,18.552586,.98846775,.00010522627,.009378084,67,1,3,3,2006
1770,1016.9492,.010121116,991.09686,.98987889,97923.672,97398.391,1735524.1,17.723234,.97923672,.00020151144,.010169492,68,1,3,3,2006
1671,1137.0437,.011306159,1095.9352,.98869383,96932.578,96384.609,1638125.8,16.899641,.96932578,.00032585781,.011370437,69,1,3,3,2006
1558,770.2182,.007672634,735.31946,.99232739,95836.641,95468.984,1541741.1,16.087179,.95836639,.00029339429,.007702182,70,1,3,3,2006
1371,1239.9708,.012323306,1171.9626,.98767668,95101.32,94515.336,1446272.1,15.207698,.95101321,.00054598326,.012399709,71,1,3,3,2006
1279,1798.2799,.017822549,1674.0605,.98217744,93929.359,93092.328,1351756.8,14.391206,.93929362,.00095456798,.017982798,72,1,3,3,2006
