population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,neighborhood_deprivation,year
637,22291.994,.20056498,4024.4524,.79943502,20065.578,18053.352,71162.828,3.5465128,.20065579,.0064549418,.22291996,92,2,1,3,2007
500,23800,.21268991,3411.7856,.78731012,16041.126,14335.233,53109.473,3.310832,.16041125,.0045949752,.23800001,93,2,1,3,2007
384,27864.584,.24457143,3088.7756,.75542855,12629.34,11084.952,38774.242,3.0701718,.12629339,.003408259,.27864581,94,2,1,3,2007
322,23913.043,.21359223,2037.7904,.78640777,9540.5645,8521.6689,27689.289,2.9022696,.095405646,.0017586827,.23913042,95,2,1,3,2007
189,31216.932,.2700229,2025.9208,.72997713,7502.7739,6489.8135,19167.619,2.5547376,.075027741,.0014059603,.31216934,96,2,1,3,2007
131,38167.938,.3205128,1755.4015,.67948723,5476.853,4599.1523,12677.807,2.3147976,.054768529,.00090875267,.38167936,97,2,1,3,2007
96,31250,.27027026,1005.7977,.72972977,3721.4517,3218.5527,8078.6543,2.1708341,.037214518,.00036037326,.3125,98,2,1,3,2007
65,43076.922,.35443038,962.51019,.64556962,2715.6538,2234.3987,4860.1016,1.7896616,.027156537,.00025428613,.43076923,99,2,1,3,2007
35,54285.715,.42696631,748.53326,.57303369,1753.1436,1378.877,2625.7029,1.4977113,.017531436,.000128928,.54285717,100,2,1,3,2007
23,91304.352,.62686568,629.75574,.37313432,1004.6103,689.73242,1246.8259,1.2411041,.010046103,.00006263033,.91304356,101,2,1,3,2007
13,61538.461,.47058824,176.40215,.52941179,374.85455,286.65347,557.09351,1.4861591,.0037485454,6.5877271e-06,.61538464,102,2,1,3,2007
7,42857.145,.35294119,70.04203,.64705884,198.45241,163.4314,270.44003,1.362745,.0019845241,1.3872424e-06,.42857146,103,2,1,3,2007
4,75000,.54545456,70.042023,.45454544,128.41037,93.389359,107.00863,.83333325,.0012841037,8.9825727e-07,.75000006,104,2,1,3,2007
1,300000,1.2,70.042023,-.20000005,58.368347,23.347336,13.619273,.2333332,.00058368349,4.0858509e-07,3.0000007,105,2,1,3,2007
2,100000,.66666669,-7.7824507,.33333331,-11.673676,-7.7824502,-9.7280626,.83333331,-.00011673675,9.0860404e-09,1.0000001,106,2,1,3,2007
1,200000,1,-3.8912249,0,-3.8912249,-1.9456124,-1.9456124,.5,-.000038912247,1.5142219e-09,,108,2,1,3,2007
4902,713.99426,.0071341661,709.47815,.99286586,100000,99367.484,1922136.1,19.221361,1,0,.0071004941,65,2,1,4,2007
4578,1550.8956,.015406215,1529.6912,.98459381,99290.523,98418.602,1822768.6,18.357931,.99290526,.00010775765,.015508957,66,2,1,4,2007
5038,1250.4962,.012434987,1215.6548,.98756504,97760.836,97092.227,1724350.1,17.638454,.97760838,.00026610965,.012504962,67,2,1,4,2007
4779,1318.2675,.0131015,1264.8866,.98689848,96545.18,95874.789,1627257.9,16.854885,.96545178,.00042189841,.013182675,68,2,1,4,2007
4637,1617.425,.016044497,1528.7245,.9839555,95280.297,94515.938,1531383,16.072399,.95280296,.00068745948,.016174251,69,2,1,4,2007
4317,1505.6753,.014944247,1401.0466,.98505574,93751.57,93051.047,1436867.1,15.326326,.93751568,.00082073355,.015056753,70,2,1,4,2007
4089,2298.8506,.022727273,2098.8755,.97727275,92350.523,91301.086,1343816.1,14.551256,.92350525,.0014827151,.022988506,71,2,1,4,2007
3854,2283.342,.02257568,2037.4923,.97742432,90251.648,89232.898,1252515,13.878029,.90251648,.0017925955,.02283342,72,2,1,4,2007
3742,2485.302,.024547974,2165.4788,.97545201,88214.156,87131.414,1163282.1,13.187023,.88214159,.0022514008,.024853019,73,2,1,4,2007
3560,2471.9102,.024417315,2101.0776,.97558266,86048.68,84998.141,1076150.6,12.5063,.86048681,.0025223284,.0247191,74,2,1,4,2007
3624,3338.8521,.032840278,2756.8625,.96715975,83947.602,82569.172,991152.5,11.8068,.83947599,.003715039,.033388522,75,2,1,4,2007
3483,4134.3667,.040506326,3288.7385,.9594937,81190.742,79546.375,908583.38,11.190726,.81190741,.0050223568,.041343663,76,2,1,4,2007
3603,3441.5764,.03383356,2635.7019,.96616644,77902,76584.148,829037,10.642051,.77902001,.0045373039,.034415763,77,2,1,4,2007
3264,4136.0293,.040522285,3049.9624,.95947772,75266.297,73741.313,752452.81,9.9972076,.75266296,.0056778532,.041360293,78,2,1,4,2007
3208,5018.7031,.048958492,3535.6028,.95104152,72216.336,70448.531,678711.5,9.3983097,.72216338,.0070939553,.050187033,79,2,1,4,2007
3026,4758.7573,.046481598,3192.3904,.95351839,68680.734,67084.539,608263,8.8563843,.68680733,.0068669277,.047587574,80,2,1,4,2007
2968,5256.0645,.051214706,3353.9663,.94878531,65488.344,63811.359,541178.44,8.2637367,.65488344,.0075803366,.052560646,81,2,1,4,2007
2809,5767.1768,.056055363,3482.9651,.94394463,62134.379,60392.895,477367.09,7.6828175,.62134379,.0081945704,.057671767,82,2,1,4,2007
2617,6801.6812,.065779746,3858.0752,.93422025,58651.414,56722.375,416974.19,7.1093631,.58651412,.0093564223,.068016812,83,2,1,4,2007
2373,8849.5576,.084745765,4643.5034,.91525424,54793.34,52471.59,360251.81,6.5747371,.5479334,.011502069,.088495575,84,2,1,4,2007
2318,8886.9717,.085088804,4267.1895,.91491121,50149.836,48016.242,307780.22,6.1372128,.50149834,.010667878,.088869713,85,2,1,4,2007
2157,10755.679,.10206775,4683.1387,.89793223,45882.648,43541.078,259763.98,5.6614861,.45882648,.011628455,.10755679,86,2,1,4,2007
2032,11072.835,.10491957,4322.6348,.89508045,41199.508,39038.191,216222.91,5.2481914,.41199508,.010471804,.11072836,87,2,1,4,2007
1503,15302.728,.1421508,5242.0776,.85784918,36876.875,34255.836,177184.72,4.8047652,.36876875,.012202422,.15302728,88,2,1,4,2007
1235,16113.36,.14911953,4717.3657,.8508805,31634.797,29276.113,142928.89,4.5180912,.31634796,.010202338,.1611336,89,2,1,4,2007
1126,15719.36,.14573899,3922.9192,.85426104,26917.432,24955.973,113652.77,4.2222738,.26917431,.007717147,.1571936,90,2,1,4,2007
930,17849.463,.16386969,3768.1035,.83613032,22994.512,21110.461,88696.797,3.8573029,.22994512,.0066721947,.17849462,91,2,1,4,2007
666,22822.822,.20485175,3938.5632,.79514825,19226.408,17257.127,67586.336,3.5152867,.19226408,.0061165337,.22822821,92,2,1,4,2007
576,24131.945,.21533695,3292.0378,.78466308,15287.845,13641.826,50329.211,3.2921064,.15287845,.0042634071,.24131945,93,2,1,4,2007
423,26950.355,.23750001,2849.0042,.76249999,11995.807,10571.305,36687.387,3.058351,.11995807,.0030076404,.26950356,94,2,1,4,2007
341,25219.941,.22395833,2048.5027,.77604169,9146.8027,8122.5513,26116.082,2.8552144,.091468029,.001702339,.25219941,95,2,1,4,2007
213,37558.684,.31620553,2244.5217,.6837945,7098.2998,5976.0391,17993.529,2.5349069,.070983,.0014801366,.37558687,96,2,1,4,2007
168,31547.619,.27249357,1322.6234,.7275064,4853.7783,4192.4668,12017.491,2.4759045,.048537783,.00061081216,.31547621,97,2,1,4,2007
102,42156.863,.34817815,1229.4709,.65182185,3531.1548,2916.4194,7825.0239,2.2159958,.035311546,.00041881483,.42156866,98,2,1,4,2007
70,42857.145,.35294119,812.35901,.64705884,2301.6838,1895.5044,4908.6045,2.1326146,.023016838,.00018267569,.42857143,99,2,1,4,2007
43,39534.883,.33009708,491.62177,.66990292,1489.3248,1243.5139,3013.1003,2.0231318,.014893249,.000072127994,.39534882,100,2,1,4,2007
30,56666.668,.44155845,440.54422,.55844152,997.70306,777.43097,1769.5864,1.7736604,.0099770306,.000043514709,.56666666,101,2,1,4,2007
20,70000,.51851851,288.89716,.48148149,557.15881,412.71024,992.1554,1.7807407,.0055715879,.000016006477,.69999999,102,2,1,4,2007
10,50000,.40000001,107.30466,.60000002,268.26166,214.60933,579.44519,2.1600001,.0026826165,2.8708505e-06,.5,103,2,1,4,2007
6,50000,.40000001,64.382805,.60000002,160.957,128.76559,364.83585,2.2666664,.00160957,1.0346183e-06,.50000006,104,2,1,4,2007
4,25000,.22222222,21.460932,.77777779,96.574196,85.843727,236.07025,2.4444444,.00096574199,2.0705708e-07,.24999999,105,2,1,4,2007
2,0,0,0,1,75.113266,75.113266,150.22653,2,.00075113267,0,0,106,2,1,4,2007
4,0,0,0,1,75.113266,75.113266,75.113266,1,.00075113267,0,0,107,2,1,4,2007
2,0,1,75.113266,0,75.113266,,,,.00075113267,5.6377650e-07,,108,2,1,4,2007
2447,653.86188,.0065337741,650.07416,.9934662,100000,99420.719,2012237.1,20.122372,1,0,.0065055373,65,2,2,1,2007
2112,757.57574,.0075511588,750.20709,.99244887,99349.93,98922.313,1912816.5,19.253325,.99349928,.000048451835,.0075757573,66,2,2,1,2007
1832,1419.214,.014102077,1390.4608,.9858979,98599.719,97834.969,1813894.1,18.396545,.9859972,.00019197706,.01419214,67,2,2,1,2007
1902,1104.101,.01098401,1067.7474,.989016,97209.258,96643.352,1716059.1,17.653248,.97209257,.00028966501,.011041009,68,2,2,1,2007
1798,1001.1124,.0099612623,957.6908,.99003875,96141.508,95662.664,1619415.9,16.844086,.96141505,.00035526638,.010011124,69,2,2,1,2007
1654,1209.1898,.012019231,1144.0364,.98798078,95183.82,94611.805,1523753.1,16.008532,.9518382,.00052445196,.012091899,70,2,2,1,2007
1665,1501.5015,.014903129,1401.4869,.98509687,94039.781,93339.039,1429141.4,15.1972,.9403978,.00078553037,.015015014,71,2,2,1,2007
1494,1606.4257,.015936255,1476.3076,.98406374,92638.297,91900.141,1335802.3,14.419547,.92638296,.0010068059,.016064258,72,2,2,1,2007
1384,1661.8497,.016481549,1502.4908,.98351848,91161.992,90410.75,1243902.1,13.644964,.9116199,.0012105426,.016618498,73,2,2,1,2007
1307,2448.355,.024187453,2168.635,.97581255,89659.5,88575.18,1153491.4,12.865244,.896595,.0020105937,.02448355,74,2,2,1,2007
1271,2360.3462,.02332815,2041,.97667187,87490.867,86470.367,1064916.3,12.171741,.87490869,.0022337416,.023603462,75,2,2,1,2007
1206,3482.5872,.03422983,2924.9343,.96577018,85449.867,83987.398,978445.88,11.450525,.85449868,.0036365909,.034825869,76,2,2,1,2007
1222,2782.324,.027441485,2264.6067,.9725585,82524.93,81392.625,894458.5,10.838646,.82524931,.0032658547,.027823241,77,2,2,1,2007
1144,3146.853,.030981066,2486.5503,.96901894,80260.32,79017.047,813065.88,10.13036,.80260319,.003939474,.031468529,78,2,2,1,2007
1103,4714.415,.046058457,3582.1401,.95394152,77773.773,75982.703,734048.81,9.4382563,.77773774,.0061921501,.047144152,79,2,2,1,2007
1012,6324.1108,.061302684,4548.146,.93869734,74191.633,71917.563,658066.13,8.8698158,.7419163,.0087086307,.063241109,80,2,2,1,2007
1013,5528.1343,.053794429,3746.4314,.94620556,69643.484,67770.266,586148.56,8.4164162,.69643486,.0079204561,.055281341,81,2,2,1,2007
1040,6538.4614,.063314714,4172.2529,.93668526,65897.055,63810.93,518378.28,7.8664865,.65897053,.0093762362,.065384611,82,2,2,1,2007
874,6636.1558,.064230345,3964.6052,.93576968,61724.801,59742.5,454567.34,7.3644199,.617248,.0093664946,.066361554,83,2,2,1,2007
900,6333.3335,.061389338,3545.8601,.93861067,57760.195,55987.266,394824.84,6.835587,.57760197,.0086511169,.063333333,84,2,2,1,2007
848,10495.283,.099719889,5406.2476,.90028012,54214.336,51511.211,338837.56,6.2499623,.54214334,.0134196,.10495283,85,2,2,1,2007
820,11951.22,.11277331,5504.2495,.8872267,48808.09,46055.965,287326.38,5.8868599,.48808089,.013752804,.11951219,86,2,2,1,2007
854,9718.9697,.092685655,4013.6448,.90731436,43303.84,41297.016,241270.41,5.5715709,.43303838,.0098541453,.097189702,87,2,2,1,2007
695,10071.942,.09589041,3767.553,.9041096,39290.195,37406.418,199973.39,5.0896511,.39290196,.0089867441,.10071942,88,2,2,1,2007
508,20078.74,.1824687,6481.77,.81753129,35522.641,32281.756,162566.97,4.5764327,.3552264,.014845884,.20078741,89,2,2,1,2007
454,13876.652,.12976314,3768.4346,.87023687,29040.871,27156.654,130285.21,4.4862709,.2904087,.0077656689,.13876653,90,2,2,1,2007
399,16290.727,.15063731,3806.9722,.84936267,25272.438,23368.951,103128.55,4.0806732,.25272438,.0071896482,.16290727,91,2,2,1,2007
337,18694.361,.17096336,3669.8081,.82903665,21465.465,19630.561,79759.602,3.7157173,.21465465,.0061864904,.18694362,92,2,2,1,2007
264,23106.061,.20713073,3686.0273,.79286927,17795.656,15952.643,60129.043,3.3788607,.17795657,.0053922166,.23106061,93,2,2,1,2007
229,20524.018,.18613862,2626.3467,.81386137,14109.629,12796.455,44176.402,3.13094,.14109629,.0031828207,.20524016,94,2,2,1,2007
145,33103.449,.28402367,3261.5239,.71597636,11483.282,9852.5205,31379.945,2.7326634,.11483283,.0033152169,.33103448,95,2,2,1,2007
115,35652.176,.30258304,2487.7644,.69741696,8221.7578,6977.8755,21527.426,2.6183484,.082217582,.0018772137,.35652176,96,2,2,1,2007
96,31250,.27027026,1549.7278,.72972977,5733.9932,4959.1294,14549.55,2.53742,.057339933,.00083765987,.31249997,97,2,2,1,2007
61,40983.605,.34013605,1423.2196,.65986395,4184.2656,3472.6558,9590.4209,2.2920201,.041842658,.00057059509,.40983605,98,2,2,1,2007
37,45945.945,.37362638,1031.5996,.62637365,2761.0459,2245.2461,6117.7651,2.2157419,.027610458,.00027696509,.45945948,99,2,2,1,2007
25,48000,.38709676,669.46307,.61290324,1729.4463,1394.7147,3872.5188,2.2391667,.017294463,.00011377769,.47999999,100,2,2,1,2007
20,45000,.36734694,389.38156,.63265306,1059.9832,865.29236,2477.8042,2.3375883,.010599831,.00004083629,.44999999,101,2,2,1,2007
6,33333.332,.28571427,191.60043,.71428573,670.60156,574.80133,1612.5118,2.4045751,.0067060157,.000012762592,.33333331,102,2,2,1,2007
6,16666.666,.15384614,73.692474,.84615386,479.00113,442.15491,1037.7104,2.166405,.0047900113,3.5129699e-06,.16666666,103,2,2,1,2007
3,33333.332,.28571427,115.80247,.71428573,405.30865,347.40741,595.55554,1.4693877,.0040530865,4.6745508e-06,.33333331,104,2,2,1,2007
3,33333.332,.28571427,82.716049,.71428573,289.5062,248.14816,248.14816,.85714287,.0028950619,2.3877481e-06,.33333331,105,2,2,1,2007
0,,,,,206.79015,,0,,.0020679014,,,106,2,2,1,2007
0,,1,,0,,,,,,,,107,2,2,1,2007
2821,460.8295,.0046058879,458.94766,.99539411,100000,99591.641,2035595.5,20.355955,1,0,.0045918664,65,2,2,2,2007
2570,622.56812,.0062090592,618.05627,.99379092,99541.055,99188.766,1936003.8,19.449299,.99541056,.000028235132,.0062256809,66,2,2,2,2007
2477,1170.7711,.011646353,1152.0922,.98835367,98923,98289.352,1836815,18.568129,.98922998,.00012274424,.011707711,67,2,2,2,2007
2466,1175.9935,.011695294,1143.4595,.98830473,97770.906,97164.875,1738525.6,17.781626,.97770905,.00024920623,.011759936,68,2,2,2,2007
2200,1227.2727,.012197876,1178.6497,.98780215,96627.445,96038.117,1641360.8,16.986486,.96627444,.00038410007,.012272728,69,2,2,2,2007
1985,1057.9344,.010523678,1004.4724,.98947632,95448.797,94946.563,1545322.8,16.190071,.95448798,.0004363496,.010579345,70,2,2,2,2007
1905,1259.8425,.012519562,1182.4016,.98748046,94444.328,93853.125,1450376.1,15.356942,.94444329,.0006204081,.012598425,71,2,2,2,2007
1843,1302.2246,.012938005,1206.6233,.98706198,93261.93,92658.617,1356523,14.545302,.93261927,.00075824885,.013022246,72,2,2,2,2007
1724,2494.1995,.024634775,2267.7617,.97536522,92055.305,90921.422,1263864.4,13.729403,.92055303,.0016585309,.024941996,73,2,2,2,2007
1624,2155.1724,.021321962,1914.4467,.97867805,89787.547,88830.32,1172943,13.063538,.89787549,.0017554538,.021551725,74,2,2,2,2007
1629,2209.9448,.021857925,1920.7236,.97814208,87873.102,86912.742,1084112.6,12.337253,.87873101,.0020467772,.022099448,75,2,2,2,2007
1548,2325.5813,.022988506,1975.9166,.9770115,85952.375,84964.414,997199.88,11.601772,.85952377,.0023857744,.023255814,76,2,2,2,2007
1552,3479.3813,.034198858,2871.8992,.96580112,83976.461,82540.508,912235.5,10.86299,.8397646,.0038644278,.034793813,77,2,2,2,2007
1452,2548.2095,.02516151,2040.7133,.9748385,81104.563,80084.203,829695,10.229942,.81104565,.0031274057,.025482094,78,2,2,2,2007
1462,3488.3721,.034285713,2710.7605,.96571428,79063.852,77708.469,749610.75,9.481081,.79063851,.0044871019,.034883719,79,2,2,2,2007
1351,4515.1738,.044154905,3371.3635,.95584512,76353.094,74667.414,671902.31,8.7999353,.76353091,.0060870461,.04515174,80,2,2,2,2007
1272,5031.4468,.049079757,3581.9255,.95092022,72981.727,71190.766,597234.88,8.1833477,.72981727,.0070629846,.050314471,81,2,2,2,2007
1316,6610.9424,.063994117,4441.1792,.93600589,69399.805,67179.219,526044.13,7.5799079,.69399804,.0094315,.066109426,82,2,2,2,2007
1230,7317.0732,.070588239,4585.3149,.92941177,64958.625,62665.969,458864.91,7.0639567,.64958626,.010437275,.073170736,83,2,2,2,2007
1130,7168.1416,.069201194,4177.9048,.93079883,60373.309,58284.355,396198.94,6.5624852,.60373306,.0099951969,.07168141,84,2,2,2,2007
1009,10208.127,.097123995,5457.9219,.90287602,56195.402,53466.441,337914.59,6.013207,.56195402,.013435313,.10208126,85,2,2,2,2007
1067,8903.4678,.085240021,4324.8638,.91475999,50737.48,48575.047,284448.16,5.6062727,.50737482,.010809808,.089034677,86,2,2,2,2007
917,11886.587,.11219764,5207.3862,.88780236,46412.617,43808.926,235873.09,5.0820899,.46412617,.012951449,.11886588,87,2,2,2,2007
689,15529.753,.14410774,5937.9927,.85589224,41205.23,38236.234,192064.17,4.66116,.4120523,.01438569,.15529753,88,2,2,2,2007
566,17491.166,.16084485,5672.5537,.83915514,35267.238,32430.961,153827.94,4.3617802,.35267237,.012950131,.17491168,89,2,2,2,2007
551,17422.867,.16026711,4743.0547,.83973289,29594.684,27223.156,121396.98,4.1019859,.29594684,.0098827379,.17422868,90,2,2,2,2007
452,22123.895,.19920319,4950.5239,.80079681,24851.629,22376.367,94173.82,3.7894425,.24851629,.0092453975,.22123896,91,2,2,2,2007
351,22507.123,.20230474,4026.0879,.79769528,19901.105,17888.063,71797.453,3.6077118,.19901106,.0064178118,.22507122,92,2,2,2,2007
299,24414.715,.21758568,3454.1765,.78241432,15875.018,14147.93,53909.391,3.3958633,.15875018,.0046130028,.24414714,93,2,2,2,2007
220,29545.455,.25742576,3197.4443,.74257421,12420.841,10822.119,39761.461,3.201189,.12420841,.0034782016,.29545456,94,2,2,2,2007
156,26923.076,.23728813,2188.6025,.76271188,9223.3965,8129.0952,28939.342,3.1376014,.092233963,.0018324482,.26923075,95,2,2,2,2007
134,22388.061,.20134228,1416.4015,.79865772,7034.7939,6326.5933,20810.246,2.9581885,.070347942,.00092631398,.2238806,96,2,2,2,2007
65,38461.539,.32258064,1812.3846,.67741936,5618.3926,4712.2002,14483.653,2.5778999,.056183927,.00096105854,.38461536,97,2,2,2,2007
65,27692.309,.24324325,925.78571,.75675678,3806.0078,3343.115,9771.4531,2.5673759,.038060077,.00033894408,.27692309,98,2,2,2,2007
41,46341.465,.37623763,1083.6479,.62376237,2880.2222,2338.3982,6428.3384,2.2318897,.028802222,.0003031251,.46341464,99,2,2,2,2007
21,38095.238,.31999999,574.90375,.68000001,1796.5742,1509.1223,4089.9399,2.2765214,.017965741,.00010143011,.38095239,100,2,2,2,2007
15,26666.666,.23529412,287.45187,.7647059,1221.6704,1077.9445,2580.8176,2.1125319,.012216704,.000034688128,.26666668,101,2,2,2,2007
10,30000,.26086956,243.70917,.73913044,934.21851,812.36389,1502.8733,1.6086957,.0093421852,.000022555063,.29999998,102,2,2,2,2007
6,0,0,0,1,690.50934,690.50934,690.50934,1,.0069050933,0,0,103,2,2,2,2007
0,,,,,690.50934,,0,,.0069050933,,,104,2,2,2,2007
3,100000,.66666669,,.33333331,,,0,,,,,105,2,2,2,2007
1,0,0,,1,,,0,,,,,106,2,2,2,2007
1,100000,1,,0,,,,,,,,109,2,2,2,2007
3651,273.89755,.0027381252,273.23264,.99726188,100000,99757.234,2044159.9,20.441599,1,0,.0027331733,65,2,2,3,2007
3359,595.41528,.0059389472,592.27197,.99406105,99726.766,99389.172,1944402.8,19.497301,.99726766,.000016138647,.0059541524,66,2,2,3,2007
3151,888.60681,.0088506769,877.40735,.99114931,99134.492,98651.922,1845013.5,18.611216,.99134493,.000075282966,.0088860681,67,2,2,3,2007
3234,1082.2511,.01076774,1058.0067,.98923224,98257.086,97696.344,1746361.6,17.773392,.98257089,.00018118725,.01082251,68,2,2,3,2007
3127,1151.2632,.01144674,1112.6127,.98855329,97199.078,96642.773,1648665.3,16.961737,.97199076,.00030290565,.011512632,69,2,2,3,2007
2934,1124.7444,.011184545,1074.6835,.98881543,96086.469,95549.125,1552022.5,16.152353,.96086466,.00040412141,.011247444,70,2,2,3,2007
2775,1225.2252,.012177651,1157.0204,.98782235,95011.789,94433.281,1456473.4,15.329396,.95011789,.00054835697,.012252253,71,2,2,3,2007
2538,1891.2529,.018735362,1758.4031,.98126465,93854.766,92975.563,1362040.1,14.512211,.93854767,.0010141755,.01891253,72,2,2,3,2007
2464,2150.9741,.021280868,1959.8905,.97871912,92096.359,91116.414,1269064.5,13.779747,.92096359,.0014265976,.021509741,73,2,2,3,2007
2372,1897.1332,.018793067,1693.9407,.98120695,90136.469,89289.5,1177948.1,13.068497,.90136468,.0015060215,.018971331,74,2,2,3,2007
2548,2237.0486,.022123035,1956.6172,.97787696,88442.531,87464.219,1088658.6,12.30922,.88442534,.0019999985,.022370486,75,2,2,3,2007
2444,2741.4075,.027043389,2338.8723,.9729566,86485.914,85316.477,1001194.4,11.576386,.86485916,.0027336222,.027414074,76,2,2,3,2007
2534,2722.9675,.026863927,2260.52,.97313607,84147.039,83016.781,915877.88,10.884255,.84147042,.0030154875,.027229676,77,2,2,3,2007
